ticker,date,open,high,low,close,volume,change_percent
AMZN,2018-12-01,88.47,88.92,65.35,75.1,3100000000,-11.13
AMZN,2018-11-01,81.18,89.2,71.0,84.51,2790000000,5.77
AMZN,2018-10-01,101.1,101.66,73.82,79.9,3660000000,-20.22
AMZN,2018-09-01,101.32,102.53,93.25,100.15,1890000000,-0.48
AMZN,2018-08-01,89.2,101.28,88.8,100.64,1930000000,13.24
AMZN,2018-07-01,84.14,94.0,83.9,88.87,1950000000,4.57
AMZN,2018-06-01,81.85,88.15,81.75,84.99,1720000000,4.31
AMZN,2018-05-01,78.16,81.75,77.3,81.48,1430000000,4.05
AMZN,2018-04-01,70.88,81.9,67.64,78.31,2600000000,8.21
AMZN,2018-03-01,75.68,80.88,68.26,72.37,2610000000,-4.3
AMZN,2018-02-01,72.25,76.43,63.3,75.62,2760000000,4.24
AMZN,2018-01-01,58.6,73.63,58.53,72.54,1930000000,24.06
AMZN,2017-12-01,58.6,59.74,56.24,58.47,1160000000,-0.62
AMZN,2017-11-01,55.27,60.67,54.34,58.84,1540000000,6.47
AMZN,2017-10-01,48.2,56.14,47.52,55.26,1670000000,14.97
AMZN,2017-09-01,49.21,50.0,46.59,48.07,1190000000,-1.96
AMZN,2017-08-01,49.81,50.32,46.82,49.03,1550000000,-0.73
AMZN,2017-07-01,48.64,54.17,47.55,49.39,1580000000,2.04
AMZN,2017-06-01,49.93,50.85,46.35,48.4,1920000000,-2.68
AMZN,2017-05-01,46.39,50.06,46.39,49.73,1520000000,7.53
AMZN,2017-04-01,44.4,47.48,44.22,46.25,1470000000,4.34
AMZN,2017-03-01,42.65,44.52,41.67,44.33,1210000000,4.91
AMZN,2017-02-01,41.46,43.04,40.15,42.25,1430000000,2.62
AMZN,2017-01-01,37.9,42.19,37.38,41.17,1410000000,9.82
AMZN,2016-12-01,37.62,39.12,36.83,37.49,1470000000,-0.09
AMZN,2016-11-01,39.95,40.04,35.51,37.53,2200000000,-4.97
AMZN,2016-10-01,41.8,42.36,38.73,39.49,1540000000,-5.67
AMZN,2016-09-01,38.54,42.0,37.8,41.87,1350000000,8.86
AMZN,2016-08-01,37.99,38.75,37.52,38.46,1000000000,1.36
AMZN,2016-07-01,35.87,38.3,35.83,37.94,1370000000,6.04
AMZN,2016-06-01,36.04,36.58,34.11,35.78,1490000000,-0.99
AMZN,2016-05-01,33.2,36.21,32.8,36.14,1810000000,9.58
AMZN,2016-04-01,29.52,33.5,29.26,32.98,1570000000,11.11
AMZN,2016-03-01,27.81,30.16,26.93,29.68,1880000000,7.44
AMZN,2016-02-01,28.91,29.09,23.7,27.63,2480000000,-5.87
AMZN,2016-01-01,32.81,32.89,27.36,29.35,2600000000,-13.15
AMZN,2015-12-01,33.69,34.82,31.76,33.79,1800000000,1.67
AMZN,2015-11-01,31.36,34.14,31.02,33.24,1750000000,6.22
AMZN,2015-10-01,25.55,31.54,25.3,31.3,1940000000,22.27
AMZN,2015-09-01,24.96,27.49,24.52,25.59,1540000000,-0.19
AMZN,2015-08-01,26.87,27.14,22.55,25.64,1660000000,-4.34
AMZN,2015-07-01,21.97,29.03,21.28,26.81,2040000000,23.51
AMZN,2015-06-01,21.52,22.35,20.96,21.7,1100000000,1.13
AMZN,2015-05-01,21.19,21.95,20.73,21.46,1040000000,1.77
AMZN,2015-04-01,18.6,22.63,18.42,21.09,1690000000,13.35
AMZN,2015-03-01,19.04,19.42,18.28,18.6,1110000000,-2.12
AMZN,2015-02-01,17.5,19.47,17.5,19.01,1420000000,7.23
AMZN,2015-01-01,15.63,17.98,14.26,17.73,2060000000,14.24
AMZN,2014-12-01,16.91,17.03,14.65,15.52,1740000000,-8.35
AMZN,2014-11-01,15.31,17.06,14.61,16.93,1380000000,10.86
AMZN,2014-10-01,16.1,16.26,14.2,15.27,2220000000,-5.27
AMZN,2014-09-01,17.0,17.47,15.88,16.12,1360000000,-4.9
AMZN,2014-08-01,15.68,17.33,15.23,16.95,1240000000,8.32
AMZN,2014-07-01,16.29,18.24,15.59,15.65,1990000000,-3.63
AMZN,2014-06-01,15.63,17.04,15.19,16.24,1530000000,3.91
AMZN,2014-05-01,15.21,15.74,14.22,15.63,1570000000,2.74
AMZN,2014-04-01,16.9,17.41,14.4,15.21,2770000000,-9.57
AMZN,2014-03-01,17.94,19.16,16.54,16.82,1510000000,-7.12
AMZN,2014-02-01,17.95,18.29,16.89,18.11,1660000000,1.0
AMZN,2014-01-01,19.94,20.4,17.89,17.93,1630000000,-10.08
AMZN,2013-12-01,19.95,20.28,18.98,19.94,1110000000,1.32
AMZN,2013-11-01,18.28,19.7,17.09,19.68,1080000000,8.13
AMZN,2013-10-01,15.71,18.42,14.83,18.2,1550000000,16.44
AMZN,2013-09-01,14.24,16.03,14.21,15.63,870100000,11.25
AMZN,2013-08-01,15.15,15.31,13.97,14.05,876170000,-6.71
AMZN,2013-07-01,13.95,15.68,13.86,15.06,1350000000,8.5
AMZN,2013-06-01,13.45,14.17,13.15,13.88,1170000000,3.12
AMZN,2013-05-01,12.7,13.6,12.29,13.46,1180000000,6.07
AMZN,2013-04-01,13.35,13.79,12.43,12.69,1540000000,-4.73
AMZN,2013-03-01,13.16,13.87,12.6,13.32,1170000000,0.83
AMZN,2013-02-01,13.45,13.71,12.76,13.21,1370000000,-0.53
AMZN,2013-01-01,12.8,14.24,12.66,13.28,1690000000,5.9
AMZN,2012-12-01,12.63,13.16,12.14,12.54,1220000000,-0.48
AMZN,2012-11-01,11.71,12.63,10.91,12.6,1340000000,8.25
AMZN,2012-10-01,12.77,13.1,11.15,11.64,1630000000,-8.49
AMZN,2012-09-01,12.41,13.21,12.23,12.72,1270000000,2.5
